Accident_Index,Accident_Severity
2016010003121,3
2016010003122,2
2016010003126,3
2016010003127,2
2016010003131,3
2016010003132,3
2016010003133,3
2016010003141,3
2016010003142,3
2016010003145,3
2016010003146,3
2016010003150,3
2016010003152,3
2016010003157,3
2016010003158,3
2016010003159,2
2016010003160,2
2016010003167,2
2016010003171,3
2016010003172,2
2016010003173,3
2016010003175,3
2016010003177,3
2016010003180,3
2016010003181,3
2016010003183,3
2016010003190,3
2016010003200,2
2016010003206,3
2016010003209,3
2016010003218,3
2016010003220,2
2016010003221,3
2016010003223,3
2016010003224,3
2016010003225,2
2016010003227,3
2016010003228,3
2016010003229,3
2016010003230,3
2016010003231,3
2016010003232,3
2016010003233,2
2016010003234,3
2016010003235,3
2016010003236,3
2016010003237,3
2016010003238,3
2016010003239,2
2016010003240,3
2016010003242,3
2016010003243,3
2016010003245,3
2016010003246,2
2016010003247,3
2016010003248,3
2016010003249,2
2016010003250,3
2016010003252,3
2016010003253,3
2016010003254,2
2016010003256,3
2016010003257,3
2016010003259,3
2016010003260,3
2016010003261,3
2016010003262,3
2016010003263,3
2016010003264,3
2016010003266,3
2016010003267,3
2016010003270,3
2016010003273,3
2016010003274,3
2016010003275,2
2016010003276,2
2016010003277,3
2016010003279,3
2016010003281,3
2016010003285,3
2016010003287,3
2016010003288,3
2016010003289,3
2016010003290,3
2016010003291,3
2016010003293,3
2016010003296,3
2016010003297,3
2016010003306,3
2016010003311,3
2016010003318,3
2016010003330,3
2016010003333,3
2016010003334,3
2016010003338,3
2016010003339,3
2016010003340,3
2016010003344,3
2016010003345,3
2016010003351,3
2016010003352,3
2016010003354,3
2016010003356,3
2016010003357,3
2016010003360,3
2016010003361,3
2016010003363,2
2016010003364,3
2016010003366,2
2016010003369,3
2016010003370,3
2016010003374,3
2016010003375,3
2016010003376,3
2016010003377,3
2016010003378,2
2016010003380,3
2016010003381,2
2016010003383,3
2016010003389,3
2016010003390,3
2016010003392,2
2016010003394,3
2016010003395,3
2016010003396,3
2016010003397,3
2016010003398,3
2016010003400,3
2016010003401,3
2016010003406,3
2016010003407,3
2016010003408,3
2016010003412,2
2016010003414,3
2016010003416,3
2016010003419,3
2016010003420,3
2016010003425,3
2016010003426,3
2016010003427,2
2016010003431,3
2016010003432,3
2016010003438,3
2016010003439,3
2016010003441,3
2016010003444,3
2016010003445,3
2016010003447,3
2016010003449,3
2016010003452,3
2016010003453,3
2016010003454,3
2016010003455,3
2016010003456,3
2016010003457,3
2016010003459,3
2016010003460,3
2016010003461,3
2016010003462,3
2016010003463,3
2016010003464,2
2016010003465,2
2016010003466,3
2016010003467,3
2016010003468,2
2016010003469,3
2016010003470,2
2016010003472,3
2016010003473,3
2016010003474,2
2016010003475,3
2016010003476,3
2016010003477,3
2016010003478,2
2016010003479,3
2016010003481,3
2016010003482,3
2016010003483,3
2016010003484,2
2016010003485,3
2016010003486,1
2016010003487,2
2016010003489,3
2016010003491,3
2016010003495,3
2016010003496,3
2016010003497,3
2016010003498,3
2016010003499,3
2016010003500,3
2016010003501,3
2016010003503,3
2016010003505,3
2016010003507,2
2016010003509,3
2016010003511,3
2016010003514,3
2016010003516,2
2016010003518,3
2016010003519,3
2016010003521,3
2016010003522,3
2016010003524,3
2016010003525,3
2016010003526,2
2016010003527,3
2016010003529,2
2016010003530,3
2016010003531,3
2016010003533,3
2016010003534,3
2016010003536,2
2016010003537,3
2016010003539,2
2016010003540,3
2016010003541,2
2016010003542,3
2016010003543,3
2016010003544,3
2016010003545,3
2016010003546,3
2016010003547,3
2016010003548,3
2016010003549,3
2016010003550,3
2016010003551,3
2016010003552,3
2016010003553,3
2016010003554,3
2016010003555,2
2016010003556,3
2016010003557,3
2016010003558,3
2016010003559,3
2016010003560,3
2016010003561,3
2016010003562,2
2016010003563,2
2016010003565,3
2016010003566,3
2016010003567,3
2016010003568,3
2016010003569,3
2016010003571,2
2016010003573,3
2016010003574,2
2016010003575,3
2016010003576,3
2016010003577,3
2016010003578,2
2016010003581,3
2016010003582,3
2016010003584,3
2016010003586,3
2016010003588,3
2016010003590,3
2016010003591,3
2016010003592,2
2016010003594,3
2016010003596,3
2016010003597,3
2016010003598,3
2016010003599,3
2016010003600,2
2016010003601,3
2016010003602,3
2016010003604,3
2016010003605,2
2016010003606,3
2016010003609,3
2016010003612,2
2016010003614,3
2016010003615,3
2016010003616,3
2016010003617,3
2016010003618,2
2016010003619,2
2016010003620,3
2016010003621,3
2016010003623,3
2016010003624,3
2016010003625,3
2016010003626,3
2016010003628,3
2016010003629,3
2016010003630,2
2016010003631,3
2016010003633,3
2016010003635,2
2016010003636,3
2016010003638,2
2016010003639,3
2016010003641,3
2016010003642,3
2016010003643,3
2016010003644,3
2016010003645,3
2016010003646,3
2016010003647,3
2016010003648,3
2016010003649,3
2016010003650,3
2016010003651,2
2016010003652,3
2016010003653,3
2016010003654,3
2016010003655,3
2016010003657,3
2016010003659,3
2016010003660,3
2016010003661,2
2016010003662,3
2016010003663,3
2016010003664,2
2016010003666,3
2016010003674,3
2016010003676,2
2016010003685,3
2016010003688,3
2016010003691,3
2016010003692,3
2016010003693,3
2016010003695,3
2016010003698,3
2016010003701,3
2016010003703,3
2016010003704,2
2016010003711,3
2016010003712,3
2016010003717,3
2016010003719,2
2016010003726,3
2016010003728,1
2016010003737,3
2016010003740,2
2016010003742,3
2016010003743,3
2016010003746,3
2016010003747,3
2016010003749,2
2016010003752,3
2016010003753,3
2016010003754,3
2016010003755,2
2016010003757,3
2016010003760,3
2016010003761,3
2016010003762,3
2016010003763,3
2016010003765,2
2016010003766,3
2016010003769,3
2016010003771,3
2016010003773,3
2016010003780,3
2016010003787,2
2016010003789,3
2016010003790,3
2016010003807,3
2016010003808,3
2016010003809,2
2016010003811,3
2016010003812,3
2016010003813,3
2016010003815,3
2016010003816,3
2016010003817,3
2016010003818,2
2016010003819,3
2016010003820,3
2016010003821,3
2016010003822,3
2016010003823,3
2016010003824,3
2016010003825,2
2016010003826,3
2016010003827,3
2016010003829,3
2016010003830,3
2016010003831,2
2016010003833,3
2016010003835,3
2016010003836,3
2016010003838,3
2016010003839,3
2016010003840,3
2016010003841,3
2016010003842,3
2016010003843,2
2016010003846,2
2016010003847,3
2016010003848,3
2016010003849,3
2016010003850,3
2016010003852,3
2016010003853,3
2016010003854,3
2016010003869,3
2016010003873,3
2016010003878,3
2016010003885,3
2016010003889,3
2016010003890,3
2016010003891,3
2016010003892,3
2016010003895,2
2016010003900,2
2016010003904,3
2016010003908,3
2016010003910,3
2016010003915,3
2016010003919,3
2016010003920,3
2016010003921,3
2016010003923,3
2016010003924,3
2016010003927,3
2016010003928,2
2016010003930,3
2016010003931,3
2016010003932,3
2016010003934,3
2016010003936,2
2016010003940,3
2016010003942,3
2016010003943,3
2016010003944,3
2016010003947,3
2016010003951,3
2016010003957,3
2016010003962,3
2016010003964,2
2016010003965,3
2016010003968,3
2016010003970,3
2016010003971,3
2016010003972,3
2016010003975,3
2016010003979,3
2016010003980,3
2016010003983,2
2016010003984,2
2016010003986,2
2016010003988,3
2016010003992,3
2016010003995,3
2016010003996,3
2016010003997,3
2016010003998,3
2016010004001,3
2016010004002,3
2016010004007,3
2016010004008,3
2016010004010,3
2016010004012,2
2016010004016,3
2016010004017,3
2016010004019,3
2016010004020,3
2016010004021,2
2016010004022,3
2016010004023,3
2016010004024,3
2016010004025,3
2016010004026,3
2016010004027,3
2016010004028,3
2016010004030,3
2016010004031,3
2016010004032,2
2016010004033,3
2016010004034,3
2016010004037,3
2016010004038,3
2016010004039,3
2016010004040,3
2016010004042,3
2016010004043,3
2016010004044,2
2016010004045,3
2016010004046,3
2016010004047,3
2016010004048,3
2016010004049,3
2016010004052,2
2016010004053,3
2016010004056,3
2016010004057,3
2016010004058,3
2016010004059,3
2016010004061,3
2016010004063,3
2016010004064,3
2016010004070,3
2016010004085,3
2016010004086,3
2016010004103,3
2016010004113,3
2016010004118,3
2016010004126,3
2016010004132,2
2016010004141,3
2016010004142,3
2016010004151,3
2016010004153,3
2016010004156,3
2016010004160,3
2016010004161,3
2016010004166,3
2016010004168,3
2016010004170,3
2016010004172,3
2016010004174,2
2016010004175,3
2016010004177,3
2016010004178,3
2016010004180,3
2016010004181,2
2016010004184,3
2016010004185,3
2016010004188,3
2016010004194,3
2016010004197,3
2016010004198,3
2016010004199,3
2016010004201,3
2016010004202,3
2016010004203,3
2016010004206,3
2016010004208,3
2016010004209,2
2016010004213,3
2016010004215,3
2016010004216,3
2016010004218,3
2016010004220,3
2016010004225,3
2016010004226,3
2016010004227,3
2016010004229,2
2016010004231,3
2016010004236,3
2016010004238,3
2016010004240,3
2016010004244,3
2016010004249,3
2016010004253,3
2016010004259,3
2016010004266,3
2016010004267,3
2016010004269,3
2016010004270,3
2016010004271,3
2016010004272,2
2016010004273,3
2016010004275,3
2016010004276,3
2016010004277,3
2016010004278,2
2016010004279,3
2016010004280,3
2016010004281,3
2016010004282,3
2016010004283,3
2016010004284,3
2016010004286,2
2016010004287,2
2016010004288,3
2016010004290,3
2016010004291,3
2016010004292,3
2016010004293,3
2016010004294,3
2016010004295,3
2016010004296,3
2016010004298,3
2016010004299,3
2016010004300,3
2016010004301,2
2016010004302,2
2016010004305,3
2016010004306,3
2016010004307,2
2016010004309,3
2016010004310,2
2016010004312,3
2016010004313,1
2016010004315,3
2016010004316,3
2016010004318,3
2016010004319,2
2016010004322,3
2016010004324,3
2016010004326,3
2016010004327,3
2016010004328,3
2016010004334,3
2016010004345,2
2016010004351,3
2016010004355,3
2016010004357,3
2016010004358,3
2016010004366,3
2016010004368,3
2016010004369,3
2016010004370,3
2016010004374,3
2016010004375,3
2016010004379,2
2016010004381,3
2016010004388,3
2016010004392,3
2016010004394,3
2016010004395,2
2016010004401,3
2016010004409,3
2016010004410,3
2016010004411,2
2016010004413,3
2016010004416,3
2016010004418,3
2016010004423,3
2016010004424,3
2016010004425,3
2016010004426,2
2016010004428,2
2016010004429,3
2016010004431,2
2016010004436,3
2016010004440,3
2016010004444,3
2016010004448,3
2016010004450,2
2016010004453,3
2016010004457,3
2016010004458,3
2016010004459,3
2016010004461,3
2016010004462,3
2016010004472,3
2016010004476,3
2016010004478,2
2016010004479,3
2016010004480,3
2016010004482,3
2016010004483,3
2016010004484,3
2016010004485,3
2016010004486,3
2016010004487,3
2016010004488,3
2016010004489,3
2016010004490,3
2016010004491,3
2016010004492,3
2016010004493,3
2016010004494,2
2016010004495,3
2016010004496,3
2016010004497,3
2016010004498,3
2016010004499,3
2016010004501,3
2016010004502,3
2016010004503,3
2016010004504,3
2016010004505,3
2016010004506,3
2016010004507,3
2016010004508,3
2016010004509,3
2016010004510,3
2016010004511,3
2016010004512,3
2016010004514,3
2016010004515,3
2016010004516,3
2016010004518,3
2016010004519,3
2016010004520,3
2016010004521,3
2016010004522,3
2016010004523,2
2016010004524,3
2016010004526,3
2016010004527,1
2016010004528,3
2016010004529,3
2016010004530,2
2016010004532,2
2016010004533,3
2016010004534,2
2016010004535,3
2016010004536,3
2016010004538,3
2016010004540,3
2016010004541,3
2016010004543,3
2016010004548,3
2016010004549,3
2016010004556,3
2016010004566,3
2016010004567,3
2016010004575,3
2016010004579,3
2016010004580,3
2016010004581,3
2016010004591,3
2016010004611,3
2016010004615,3
2016010004619,3
2016010004620,3
2016010004622,3
2016010004625,3
2016010004626,3
2016010004628,3
2016010004635,3
2016010004638,3
2016010004639,3
2016010004640,3
2016010004647,3
2016010004648,3
2016010004649,2
2016010004652,3
2016010004654,3
2016010004655,3
2016010004656,3
2016010004657,3
2016010004658,3
2016010004659,3
2016010004660,3
2016010004665,3
2016010004667,3
2016010004671,3
2016010004674,3
2016010004677,3
2016010004683,3
2016010004684,3
2016010004685,3
2016010004687,3
2016010004690,3
2016010004695,3
2016010004698,3
2016010004699,3
2016010004700,3
2016010004705,3
2016010004706,3
2016010004707,3
2016010004708,3
2016010004710,3
2016010004713,3
2016010004714,3
2016010004715,3
2016010004716,3
2016010004718,3
2016010004719,3
2016010004721,3
2016010004722,3
2016010004723,3
2016010004724,3
2016010004725,3
2016010004726,3
2016010004727,3
2016010004728,3
2016010004729,3
2016010004730,3
2016010004732,3
2016010004733,3
2016010004734,3
2016010004735,3
2016010004736,2
2016010004737,3
2016010004738,3
2016010004739,3
2016010004740,3
2016010004741,2
2016010004742,3
2016010004744,3
2016010004746,3
2016010004747,3
2016010004748,2
2016010004750,3
2016010004751,2
2016010004752,3
2016010004753,2
2016010004755,3
2016010004756,2
2016010004757,3
2016010004759,2
2016010004762,3
2016010004763,3
2016010004764,3
2016010004765,3
2016010004767,3
2016010004768,3
2016010004770,3
2016010004771,3
2016010004775,3
2016010004776,3
2016010004780,3
2016010004781,3
2016010004784,3
2016010004785,3
2016010004812,3
2016010004833,3
2016010004844,3
2016010004853,3
2016010004866,3
2016010004869,3
2016010004882,3
2016010004891,3
2016010004897,3
2016010004901,3
2016010004902,3
2016010004904,3
2016010004909,3
2016010004913,3
2016010004914,3
2016010004917,3
2016010004919,3
2016010004920,3
2016010004921,3
2016010004923,3
2016010004925,3
2016010004926,2
2016010004928,3
2016010004929,3
2016010004930,3
2016010004931,3
2016010004933,3
2016010004934,2
2016010004936,2
2016010004937,3
2016010004938,3
2016010004940,2
2016010004941,3
2016010004942,3
2016010004943,3
2016010004944,3
2016010004945,3
2016010004947,3
2016010004948,3
2016010004949,3
2016010004950,3
2016010004951,3
2016010004952,3
2016010004953,3
2016010004956,3
2016010004957,3
2016010004959,3
2016010004960,3
2016010004961,3
2016010004962,2
2016010004963,3
2016010004965,3
2016010004966,3
2016010004967,3
2016010004968,3
2016010004969,3
2016010004970,3
2016010004971,3
2016010004972,3
2016010004973,3
2016010004975,3
2016010004976,3
2016010004977,3
2016010004978,3
2016010004979,3
2016010004980,3
2016010004983,3
2016010004984,3
2016010004985,3
2016010004987,3
2016010004989,3
2016010004990,1
2016010004992,3
2016010004996,3
2016010004997,3
2016010004998,3
2016010005001,3
2016010005003,3
2016010005007,3
2016010005012,2
2016010005013,3
2016010005014,2
2016010005015,3
2016010005019,3
2016010005022,3
2016010005023,3
2016010005024,3
2016010005025,3
2016010005026,3
2016010005027,3
2016010005029,3
2016010005030,3
2016010005031,3
2016010005036,3
2016010005037,3
2016010005038,3
2016010005039,2
2016010005042,3
2016010005043,3
2016010005044,3
2016010005046,2
2016010005047,3
2016010005048,3
2016010005051,3
2016010005052,3
2016010005053,3
2016010005055,3
2016010005056,3
2016010005057,3
2016010005059,3
2016010005060,3
2016010005061,3
2016010005062,3
2016010005064,3
2016010005065,3
2016010005066,3
2016010005070,3
2016010005073,3
2016010005075,3
2016010005076,3
2016010005077,3
2016010005078,3
2016010005083,3
2016010005085,3
2016010005086,2
2016010005087,3
2016010005096,3
2016010005097,3
2016010005100,2
2016010005101,3
2016010005104,3
2016010005105,3
2016010005108,3
2016010005111,3
2016010005114,3
2016010005115,3
2016010005118,3
2016010005119,3
2016010005121,3
2016010005122,3
2016010005124,3
2016010005126,3
2016010005127,3
2016010005130,3
2016010005132,3
2016010005134,3
2016010005135,2
2016010005136,3
2016010005137,3
2016010005138,3
2016010005144,3
2016010005146,3
2016010005154,3
2016010005155,3
2016010005157,3
2016010005158,3
2016010005163,3
2016010005166,3
2016010005172,3
2016010005173,3
2016010005175,3
2016010005176,3
2016010005177,3
2016010005182,3
2016010005189,3
2016010005193,3
2016010005197,3
2016010005198,3
2016010005200,3
2016010005202,3
2016010005203,3
2016010005204,3
2016010005210,3
2016010005212,3
2016010005213,3
2016010005216,3
2016010005218,3
2016010005219,2
2016010005220,3
2016010005221,3
2016010005222,3
2016010005223,3
2016010005224,3
2016010005225,1
2016010005226,3
2016010005227,3
2016010005228,3
2016010005229,3
2016010005231,3
2016010005232,3
2016010005233,3
2016010005239,3
2016010005240,3
2016010005243,3
2016010005244,3
2016010005245,3
2016010005246,3
2016010005247,2
2016010005248,3
2016010005250,3
2016010005251,3
2016010005252,3
2016010005254,3
2016010005257,3
2016010005258,2
2016010005264,3
2016010005265,3
2016010005268,3
2016010005270,3
2016010005273,3
2016010005276,2
2016010005279,3
2016010005286,3
2016010005288,3
2016010005296,3
2016010005302,3
2016010005308,3
2016010005309,3
2016010005310,3
2016010005313,3
2016010005320,3
2016010005325,3
2016010005331,3
2016010005332,3
2016010005334,3
2016010005337,3
2016010005338,3
2016010005339,3
2016010005341,3
2016010005342,3
2016010005345,3
2016010005350,3
2016010005351,3
2016010005355,3
2016010005359,3
2016010005361,3
2016010005363,3
2016010005365,3
2016010005366,3
2016010005369,3
2016010005374,3
2016010005375,3
2016010005377,3
2016010005378,3
2016010005383,3
2016010005390,3
2016010005396,3
2016010005404,3
2016010005414,3
2016010005415,3
2016010005418,3
2016010005419,3
2016010005421,3
2016010005422,3
2016010005423,3
2016010005424,3
2016010005425,3
2016010005426,3
2016010005428,3
2016010005430,2
2016010005431,3
2016010005433,3
2016010005434,3
2016010005435,3
2016010005438,3
2016010005439,3
2016010005440,3
2016010005442,3
