Accident_Index,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area
2016133BE1843,4,1,2,0,0,1
2016133BF0214,1,1,2,0,0,2
2016133BF0231,1,1,1,0,0,1
2016133BF0240,4,1,2,0,0,1
2016133BF0359,1,1,2,0,0,1
2016133BF0864,1,9,1,0,0,1
2016133BF1083,4,1,2,0,0,1
2016133BF1139,4,1,1,0,0,1
2016133BF1171,4,1,2,0,0,1
2016133BG0121,4,1,1,0,0,1
2016133BG0496,1,2,2,0,0,1
2016133BG0601,1,1,2,0,0,2
2016133BG0883,1,1,2,0,0,1
2016133BG1281,6,1,1,0,0,2
2016133BG1293,4,1,1,0,0,1
2016133BG1629,4,1,2,0,0,1
2016133BG1650,4,1,2,0,0,1
2016133BG1712,4,2,2,0,0,1
2016133BG1777,4,2,2,0,0,1
2016133BH0150,4,2,2,0,0,1
2016133BH0189,6,1,1,0,0,2
2016133BH0260,1,1,2,0,0,1
2016133BH0287,1,1,1,0,0,2
2016133BH0905,1,2,2,0,0,1
2016133BH1121,4,5,2,0,0,1
2016133BH1137,4,1,2,0,0,1
2016133BH1171,4,2,2,0,0,1
2016133BH1175,4,2,1,0,0,1
2016133BH1227,1,1,1,0,0,1
2016133BH1242,1,1,1,0,0,1
2016133BH1272,6,1,2,0,0,2
2016133BH1313,4,2,2,0,0,1
2016133BH1317,4,1,1,0,0,1
2016133BH1399,4,2,2,0,0,1
2016133BH1427,4,2,2,0,0,1
2016133BH1520,1,1,1,0,0,1
2016133BI0086,4,1,1,0,0,1
2016133BI0167,4,3,3,0,0,2
2016133BI0168,4,6,2,0,0,1
2016133BI0417,1,3,2,0,0,1
2016133BI0482,1,3,2,0,0,1
2016133BI0582,1,1,2,0,0,1
2016133BI0697,1,1,1,0,0,1
2016133BI0715,1,1,2,0,0,1
2016133BI0852,1,2,2,0,0,1
2016133BI0872,1,2,2,0,0,2
2016133BI0879,1,1,1,0,0,1
2016133BI1032,4,2,2,0,0,2
2016133BI1116,1,1,1,0,0,1
2016133BI1135,4,2,2,0,0,1
2016133BI1211,4,1,2,0,0,2
2016133BI1232,4,3,3,0,0,1
2016133BI1257,4,2,2,0,0,1
2016133BI1344,4,2,2,0,0,1
2016133BI1495,6,1,2,0,0,2
2016133BJ0002,4,1,2,0,0,1
2016133BJ0258,4,8,4,0,0,1
2016133BJ0421,1,2,2,0,0,1
2016133BJ0486,1,1,2,0,0,1
2016133BJ0491,1,1,2,0,0,2
2016133BJ0594,1,2,2,0,0,1
2016133BJ0661,1,3,3,0,0,2
2016133BJ0741,1,2,2,0,0,1
2016133BJ0893,1,1,1,0,0,1
2016133BJ1190,4,1,1,0,0,1
2016133BJ1420,4,1,1,0,0,1
2016133BJ1702,4,2,2,0,0,1
2016133BK0383,4,2,2,0,0,1
2016133BK0591,1,2,2,0,0,2
2016133BK0718,1,1,2,0,0,1
2016133BK0798,4,8,2,0,0,1
2016133BK0866,1,1,2,0,0,1
2016133BK0930,1,1,1,0,0,1
2016133BK0942,1,1,2,0,0,1
2016133BK0957,1,1,1,0,0,2
2016133BK1542,4,1,1,0,0,1
2016133BK1699,4,1,1,0,0,1
2016133BL0085,4,2,2,0,0,2
2016133BL0189,4,2,2,0,0,1
2016133BL0217,1,2,2,0,0,1
2016133BL0635,1,2,2,0,0,1
2016133BL0744,1,2,2,0,0,1
2016133BL0850,1,5,2,0,0,1
2016133BL1023,4,2,2,0,0,1
2016133BL1064,4,5,2,0,0,1
2016133BL1090,4,1,1,0,0,1
2016133BL1103,4,2,2,0,0,1
2016133BL1106,4,5,2,0,0,1
2016133BL1111,1,1,1,0,0,2
2016133BL1113,4,5,2,0,0,1
2016133BL1247,4,5,2,0,0,2
2016133BL1320,4,5,2,0,0,1
2016133BL1406,4,5,2,0,0,1
2016133BL1455,7,1,1,0,0,1
2016133BM0042,4,1,2,0,0,1
2016133BM0216,4,1,2,0,0,2
2016133BM0223,1,1,2,0,0,1
2016133BM0325,1,1,1,0,0,1
2016133BM0572,4,5,2,0,0,1
2016133BM0624,4,2,2,0,0,1
2016133BM0681,1,1,1,0,0,1
2016133BM0759,1,1,1,0,0,1
2016133BM0826,4,1,1,0,0,1
2016133BM0872,1,1,2,0,0,1
2016133BM0985,1,1,1,0,0,1
2016133BM1064,4,2,2,0,0,1
2016133BM1134,4,2,2,0,0,1
2016133BM1138,1,1,1,0,0,1
2016133BM1243,6,1,2,0,0,2
2016133BM1255,4,1,2,0,0,2
2016133BM1321,4,2,2,0,0,1
2016133BM1335,4,5,2,0,0,1
2016133BM1428,4,1,2,0,0,1
2016133BM1725,4,2,2,0,0,1
2016133BM1737,1,1,1,0,0,2
2016133BN0738,1,1,1,0,0,1
2016133BN0799,1,1,1,0,0,2
2016133BN0822,1,1,1,0,0,1
2016133BN0954,1,1,1,0,0,1
2016133BN1087,1,1,2,0,0,1
2016133BN1139,4,1,1,0,0,1
2016133BN1149,4,1,1,0,0,2
2016133BN1227,4,1,2,0,0,1
2016133BN1494,4,1,1,0,0,1
2016133BN1725,4,1,1,0,0,1
2016133BO0511,1,1,1,0,0,1
2016133BO0541,1,1,1,0,0,1
2016133BO0619,1,1,1,0,0,2
2016133BO0666,1,1,1,0,0,2
2016133BO0755,1,1,1,0,0,2
2016133BO1181,4,1,2,0,0,2
2016133BO1226,4,1,1,0,0,1
2016133BO1297,4,1,1,0,0,1
2016133BO1351,4,1,2,0,0,1
2016133BO1399,4,1,1,0,0,1
2016133BP0227,6,1,1,0,0,2
2016133BP0293,1,1,1,0,0,1
2016133BP0330,1,1,1,0,0,1
2016133BP0335,1,1,1,0,0,1
2016133BP0861,1,1,1,0,0,1
2016133BP0924,1,1,1,0,0,1
2016133BP0938,1,1,1,0,0,2
2016133BP0954,1,1,1,0,0,1
2016133BP1040,1,1,2,0,0,2
2016133BP1128,4,1,1,0,0,1
2016133BP1244,4,1,1,0,0,1
2016133BP1280,4,1,1,0,0,1
2016133BP1354,4,1,1,0,0,2
2016133BP1369,4,2,1,0,0,2
2016133BP1408,4,1,2,0,0,1
2016133BP1437,4,1,1,0,0,1
2016133BP1855,4,1,1,0,0,1
2016133BP1980,4,1,1,0,0,2
2016133BQ0194,4,1,1,0,0,1
2016133BQ0750,1,1,1,0,0,1
2016133BQ0874,1,1,2,0,0,2
2016133BQ0961,1,1,1,0,0,1
2016133BQ1071,1,1,1,0,0,1
2016133BQ1295,4,1,1,0,0,1
2016133BQ1300,1,1,1,0,0,1
2016133BQ1488,1,1,1,0,0,1
2016133BQ1559,1,1,1,0,0,1
2016133BQ1709,4,1,2,0,0,1
2016133BQ1921,4,1,1,0,0,1
2016133BQ1977,4,1,2,0,0,1
2016133BR0195,4,1,1,0,0,1
2016133BR0684,1,1,1,0,0,1
2016133BR0698,1,1,1,0,0,1
2016133BR0892,1,1,1,0,0,2
2016133BR1015,1,1,1,0,0,1
2016133BR1467,4,1,1,0,0,1
2016133BS0240,1,1,1,0,0,1
2016133BS0556,1,1,1,4,0,2
2016133BS0594,1,1,1,0,0,1
2016133BS0604,1,1,1,0,0,1
2016133BS0640,1,1,1,0,0,2
2016133BS0839,1,1,1,4,0,1
2016133BS0991,4,1,1,0,0,1
2016133BS1179,4,1,2,0,0,1
2016133BS1390,4,1,2,0,0,2
2016133BS1530,4,1,1,0,0,1
2016133BT0022,4,1,1,0,0,1
2016133BT0170,4,1,2,0,0,1
2016133BT0205,1,1,4,0,0,1
2016133BT0210,4,1,1,0,0,2
2016133BT0231,1,1,2,0,0,1
2016133BT0269,1,1,1,0,0,2
2016133BT0289,1,1,1,0,0,1
2016133BT0343,1,1,1,0,0,1
2016133BT0417,1,1,4,5,0,2
2016133BT0563,1,1,1,0,0,1
2016133BT0603,1,1,1,0,0,1
2016133BT0753,1,1,2,0,0,1
2016133BT0779,1,1,1,0,0,2
2016133BT0853,1,1,1,0,0,1
2016133BT0964,1,1,1,0,0,2
2016133BT0968,1,1,1,0,0,2
2016133BT0971,4,1,1,0,0,1
2016133BT1030,4,1,2,0,0,2
2016133BT1093,1,1,1,0,0,1
2016133BT1240,4,1,2,0,0,1
2016133BT1288,1,1,1,0,0,1
2016133BT1353,4,1,1,0,0,1
2016133BT1354,4,1,1,0,0,2
2016133BT1430,4,1,1,0,0,1
2016133BT1535,4,1,2,0,0,1
2016133BT1567,4,8,2,0,0,1
2016133BU0182,4,1,2,0,0,1
2016133BU0186,4,1,2,0,0,1
2016133BU0462,1,5,2,0,0,1
2016133BU0555,1,1,1,0,0,1
2016133BU0564,1,1,1,0,0,1
2016133BU0602,1,1,1,0,0,1
2016133BU0733,1,1,2,0,0,2
2016133BU1088,4,1,2,0,0,2
2016133BU1231,4,1,2,0,0,1
2016133BU1267,1,1,1,0,0,1
2016133BU1372,4,1,1,0,0,1
2016133BU1379,6,1,1,4,0,2
2016133BU1398,4,1,1,0,0,1
2016133BU1531,4,1,1,0,0,2
2016133C10121,6,1,2,0,0,2
2016133C10207,4,1,1,0,0,1
2016133C10264,1,1,2,0,0,1
2016133C10336,1,1,2,0,0,1
2016133C10459,5,1,2,0,0,2
2016133C10461,1,1,2,0,0,2
2016133C10567,1,1,1,0,0,1
2016133C10571,1,1,2,0,0,1
2016133C10716,1,1,1,0,0,1
2016133C10734,4,1,1,0,0,1
2016133C10826,1,1,1,0,0,1
2016133C11000,4,1,1,0,0,1
2016133C11058,1,1,1,0,0,1
2016133C11127,4,1,2,0,0,1
2016133C11158,6,1,2,0,0,2
2016133C11170,4,1,2,0,0,1
2016133C11269,1,1,1,0,0,1
2016133C11303,4,1,1,0,0,1
2016133C11311,4,1,1,0,0,2
2016133C11443,4,1,2,0,0,1
2016133C11780,1,1,1,0,0,1
2016133C20081,4,1,1,0,0,1
2016133C20271,1,1,2,0,0,1
2016133C20419,1,1,1,0,0,1
2016133C20483,1,1,1,0,0,1
2016133C20550,1,1,1,0,0,1
2016133C20633,1,1,1,0,0,1
2016133C20650,1,1,2,0,0,1
2016133C20863,1,1,1,0,0,1
2016133C20873,1,1,1,0,0,1
2016133C20895,4,1,1,0,0,1
2016133C21001,1,1,1,0,0,1
2016133C21124,1,2,2,0,0,1
2016133C21495,1,1,1,0,0,1
2016133C21500,4,2,2,0,0,2
2016133C21671,4,2,2,0,0,1
2016133C21728,4,1,2,0,0,1
2016133C30010,4,1,1,0,0,1
2016133C30041,6,1,2,4,0,2
2016133C30405,1,1,2,0,0,1
2016133C30458,1,1,2,0,0,2
2016133C31059,1,1,1,0,0,1
2016133C31119,6,1,1,0,0,2
2016133C31145,4,1,2,0,0,1
2016133C31350,5,1,1,0,0,1
2016133C31547,1,1,1,0,0,1
2016133C31947,4,1,2,0,0,1
2016133C40351,4,1,2,0,0,1
2016133C40479,1,1,1,0,0,1
2016133C40576,1,1,2,0,0,1
2016133C40670,1,1,2,0,0,1
2016133C40691,1,1,1,0,0,2
2016133C40794,1,1,1,0,0,1
2016133C40801,1,1,1,0,0,2
2016133C40860,1,1,1,0,0,2
2016133C40865,1,1,1,0,0,1
2016133C40941,1,1,1,0,0,1
2016133C41053,1,1,1,0,0,1
2016133C41203,4,1,2,0,0,1
2016133C41220,1,1,1,0,0,2
2016133C41292,4,1,1,0,0,1
2016133C41498,6,1,1,0,0,2
2016133C50012,4,1,1,0,0,2
2016133C50539,1,1,1,0,0,1
2016133C50563,1,1,1,0,0,1
2016133C50679,1,1,1,0,0,1
2016133C50864,1,1,2,0,0,1
2016133C50993,4,1,1,0,0,1
2016133C51045,1,1,2,0,0,1
2016133C51057,4,1,1,0,0,1
2016133C51066,4,1,2,0,0,1
2016133C60203,4,7,2,0,0,1
2016133C60227,6,7,2,0,0,2
2016133C60453,1,4,2,0,0,1
2016133C60525,1,4,2,0,0,2
2016133C60631,1,1,2,0,0,1
2016133C60720,4,1,1,0,0,1
2016133C60758,1,1,1,0,0,1
2016133C60820,1,1,1,0,0,1
2016133C60844,1,1,1,0,0,1
2016133C60890,1,1,2,0,0,1
2016133C61005,1,1,1,0,0,2
2016133C61154,4,1,2,0,0,1
2016133C70200,6,1,2,0,0,1
2016133C70212,4,1,2,0,0,1
2016133C70241,4,1,2,0,0,1
2016133C70262,1,1,1,0,0,1
2016133C70299,1,1,1,0,0,1
2016133C70300,4,1,2,0,0,1
2016133C70383,1,1,1,0,0,1
2016133C70422,1,1,1,0,0,1
2016133C70566,1,1,1,0,0,2
2016133C70713,1,1,1,0,0,1
2016133C70733,1,1,1,0,0,1
2016133C70742,1,1,2,0,0,1
2016133C70883,1,1,1,0,0,1
2016133C70927,1,1,2,0,0,1
2016133C71022,1,1,1,0,0,1
2016133C71157,1,1,2,0,0,1
2016133C71162,4,1,2,0,0,1
2016133C71177,4,1,2,0,0,2
2016133C71215,4,1,1,0,0,1
2016133C71224,1,1,1,0,0,1
2016133C71349,4,1,1,0,0,1
2016133C71536,4,1,1,0,0,1
2016133C71715,4,1,2,0,0,1
2016133C71734,4,1,2,0,0,1
2016133C71820,4,1,2,0,0,2
2016133C80009,4,1,2,0,0,1
2016133C80192,4,1,1,0,0,1
2016133C80255,1,2,2,0,0,1
2016133C80361,7,1,1,0,0,1
2016133C80492,4,2,2,0,0,2
2016133C80618,1,1,2,0,0,1
2016133C80632,1,1,1,0,0,1
2016133C80883,4,2,2,0,0,1
2016133C81134,4,7,2,0,0,2
2016133C81246,4,9,1,0,0,2
2016133C81300,4,1,2,0,0,1
2016133C81366,1,9,2,0,0,1
2016133C81369,4,1,2,0,0,2
2016133C81411,4,1,1,0,0,1
2016133C81510,1,2,2,0,0,1
2016133C81665,4,1,2,0,0,2
2016133C81737,4,1,1,0,0,1
2016133C90267,1,1,2,0,0,1
2016133C90318,1,1,2,0,0,1
2016133C90474,1,1,2,0,0,1
2016133C90476,4,1,1,0,0,1
2016133C90826,1,1,1,0,0,2
2016133C90871,1,1,2,0,0,1
2016133C91046,1,1,1,0,0,1
2016133C91094,1,1,1,0,0,1
2016133C91106,4,2,2,0,0,1
2016133C91156,4,1,1,0,0,1
2016133C91361,6,1,1,0,0,2
2016133C91606,4,1,2,0,0,2
2016133C91764,4,1,1,0,0,1
2016133C91944,4,1,1,0,0,1
2016133CA0123,4,1,2,0,0,1
2016133CA0309,4,1,2,0,0,1
2016133CA0780,1,1,1,0,0,1
2016133CA1185,4,2,2,0,0,1
2016133CA1194,4,1,2,0,0,1
2016133CA1278,4,1,1,0,0,1
2016133CA1311,4,2,2,0,0,1
2016133CA1432,5,2,2,0,0,1
2016133CA1529,4,1,2,0,0,1
2016133CB0163,1,1,1,0,0,1
2016133CB0349,4,1,2,0,0,1
2016133CB0611,1,1,1,0,0,1
2016133CB0798,1,2,2,0,0,2
2016133CB0924,1,1,1,0,0,1
2016133CB1196,1,1,1,0,0,1
2016133CB1279,4,1,1,0,0,1
2016133CB1349,4,1,1,0,0,1
2016133CB1452,4,1,2,0,0,1
2016133CB1665,6,1,2,0,0,1
2016133CC0249,4,1,2,0,0,1
2016133CC0264,4,1,1,0,0,1
2016133CC0303,1,1,1,0,0,1
2016133CC0327,1,1,1,0,0,1
2016133CC0353,1,1,1,0,0,1
2016133CC0814,1,1,2,0,0,1
2016133CC0857,4,1,2,0,0,1
2016133CC0920,1,1,1,0,0,1
2016133CC1092,4,1,1,0,0,1
2016133CC1220,4,2,2,0,0,1
2016133CC1251,4,1,2,0,0,1
2016133CC1279,4,1,1,0,0,1
2016133CC1318,1,1,1,0,0,2
2016133CC1368,4,2,2,0,0,1
2016133CC1451,1,1,1,0,0,2
2016133CC1466,4,1,1,0,0,1
2016133CD0206,4,1,1,0,0,2
2016133CD0350,1,1,1,0,0,1
2016133CD0365,1,1,1,0,0,1
2016133CD0400,1,1,2,0,0,1
2016133CD0426,1,1,1,0,0,1
2016133CD0639,1,2,2,0,0,1
2016133CD0746,1,1,1,0,0,1
2016133CD0775,1,1,2,0,0,1
2016133CD0900,4,2,2,0,0,2
2016133CD0932,1,2,2,0,0,1
2016133CD1089,4,2,2,0,0,1
2016133CD1133,4,2,2,0,0,2
2016133CD1134,4,2,2,0,0,1
2016133CD1178,4,2,2,0,0,1
2016133CD1195,4,2,2,0,0,1
2016133CD1232,4,2,2,0,0,1
2016133CD1234,4,1,2,0,0,1
2016133CD1267,4,2,2,0,0,1
2016133CD1333,4,9,2,0,0,1
2016133CD1395,4,2,2,0,0,2
2016133CD1405,4,2,2,1,0,2
2016133CD1462,4,2,2,0,0,1
2016133CD1588,4,7,2,0,0,1
2016133CD1608,4,2,2,0,0,1
2016133CE0068,4,2,2,0,0,1
2016133CE0396,1,1,1,0,0,2
2016133CE1094,4,1,2,0,0,1
2016133CE1165,4,1,2,0,0,1
2016133CE1263,4,1,1,0,0,1
2016133CE1533,4,2,2,0,0,2
2016133CE1657,4,1,1,0,0,2
2016133CE1692,4,1,1,0,0,1
2016133CE1789,4,1,1,0,0,1
2016133CF0250,6,7,2,0,0,2
2016133CF0258,4,1,2,0,0,1
2016133CF0311,1,1,2,0,0,1
2016133CF0431,1,1,2,0,0,1
2016133CF0801,4,1,1,0,0,1
2016133CF0887,1,1,2,0,0,1
2016133CF0983,4,1,1,0,0,2
2016133CF1055,4,1,2,0,0,1
2016133CF1233,4,1,1,0,0,1
2016133CF1536,4,1,1,0,0,1
2016133CF1638,4,1,1,0,0,1
2016133CF1687,5,1,2,0,0,2
2016133CG0196,4,1,1,0,0,1
2016133CG0238,4,1,1,0,0,1
2016133CG0261,1,1,1,0,0,2
2016133CG0318,1,1,1,0,0,1
2016133CG0429,1,1,1,0,0,1
2016133CG0549,1,1,1,0,0,1
2016133CG0598,1,1,2,0,0,1
2016133CG0728,1,1,1,0,0,1
2016133CG0758,1,1,1,0,0,2
2016133CG0866,1,1,2,0,0,1
2016133CG0869,1,1,1,0,0,1
2016133CG0923,1,1,1,0,0,1
2016133CG1091,4,1,1,0,0,1
2016133CG1099,4,1,1,0,0,1
2016133CG1145,4,1,1,0,0,2
2016133CG1149,4,1,1,0,0,1
2016133CG1170,4,1,1,0,0,1
2016133CG1263,6,1,1,0,0,2
2016133CG1273,4,1,1,0,0,1
2016133CG1308,4,1,1,0,0,1
2016133CG1452,4,1,1,0,0,1
2016133CG1544,4,1,1,0,0,2
2016133CG1628,4,1,1,0,0,1
2016133CG1838,4,1,1,0,0,1
2016133CG1977,4,1,1,0,0,1
2016133CH0085,4,1,1,0,0,1
2016133CH0146,4,1,1,0,0,1
2016133CH0305,4,2,1,0,0,1
2016133CH0608,1,1,1,0,0,1
2016133CH0677,1,1,1,0,0,1
2016133CH0767,1,1,1,0,0,1
2016133CH0827,1,1,1,0,0,1
2016133CH0869,1,1,2,0,0,1
2016133CH1687,7,1,1,0,0,1
2016133CI0034,4,1,1,0,0,1
2016133CI0136,4,1,1,0,0,1
2016133CI0903,4,1,1,0,0,1
2016133CI1070,4,1,1,0,0,1
2016133CI1167,4,1,1,0,0,1
2016133CI1250,7,1,1,0,0,1
2016133CI1258,4,1,1,0,0,1
2016133CI1412,4,1,1,0,0,1
2016133CI1447,1,1,1,0,0,1
2016133CJ0058,4,1,1,0,0,1
2016133CJ0217,4,1,1,0,0,2
2016133CJ0270,1,1,1,0,0,2
2016133CJ0344,1,1,2,0,0,1
2016133CJ0402,1,1,1,0,0,2
2016133CJ0490,1,1,1,0,0,1
2016133CJ0759,1,1,1,0,0,1
2016133CJ1043,4,1,2,0,0,2
2016133CJ1060,1,1,1,0,0,1
2016133CJ1121,4,1,2,0,0,1
2016133CJ1203,6,1,1,0,0,1
2016133CJ1233,1,1,1,0,0,1
2016133CJ1245,4,1,1,0,0,1
2016133CJ1275,4,1,2,0,0,1
2016133CJ1638,4,1,2,0,0,1
2016133CK0244,6,1,2,0,0,2
2016133CK0251,1,1,1,0,0,1
2016133CK0550,1,2,2,0,0,1
2016133CK0606,1,1,1,0,0,1
2016133CK0647,1,1,1,0,0,1
2016133CK0690,1,1,1,0,0,1
2016133CK0738,1,5,2,0,0,1
2016133CK0762,1,1,2,0,0,1
2016133CK1013,4,1,2,0,0,2
2016133CK1103,4,1,1,0,0,1
2016133CK1244,4,1,1,0,0,2
2016133CK1466,1,1,1,0,0,2
2016133CK1621,4,1,2,0,0,1
2016133CK1672,4,1,2,0,0,1
2016133CL0341,1,1,2,0,0,1
2016133CL0373,1,1,1,0,0,1
2016133CL0426,1,1,2,0,0,2
2016133CL0432,1,1,1,0,0,1
2016133CL0640,1,1,1,0,0,1
2016133CL0689,1,1,1,0,0,1
2016133CL0787,1,1,1,0,0,1
2016133CL0854,1,1,1,0,0,1
2016133CL1256,4,1,1,0,0,1
2016133CL1291,4,1,1,0,0,1
2016133CL1403,4,1,2,0,0,1
2016133CL1451,6,1,2,0,0,2
2016133CL1660,4,1,1,0,0,1
2016133CM0221,4,1,4,0,0,2
2016133CM0247,4,1,1,0,0,2
2016133CM0249,4,1,2,0,0,2
2016133CM0263,4,1,4,0,0,2
2016133CM0284,1,1,4,0,0,1
2016133CM0334,1,1,2,0,0,2
2016133CM0404,1,1,1,0,0,1
2016133CM0497,1,1,1,0,0,2
2016133CM0556,1,1,1,0,0,2
2016133CM0602,1,1,2,0,0,1
2016133CM0604,1,1,1,0,0,1
2016133CM0726,1,1,1,0,0,1
2016133CM0935,1,1,1,0,0,1
2016133CM1153,4,1,1,0,0,2
2016133CM1280,4,1,2,0,0,1
2016133CM1539,4,1,1,0,0,1
2016133CN0283,1,1,1,1,0,1
2016133CN0659,1,2,2,0,0,1
2016133CN0944,1,1,1,0,0,1
2016133CN1275,4,5,2,0,0,1
2016133CN1291,4,1,1,0,0,1
2016133CN1502,4,2,2,0,0,1
2016133CN1740,4,1,1,0,0,1
2016133CO0136,4,1,1,0,0,1
2016133CO0309,4,2,2,0,0,1
2016133CO0623,1,4,2,0,0,1
2016133CO0819,1,2,2,0,0,1
2016133CO0893,1,1,1,0,0,2
2016133CO0996,4,1,1,0,0,1
2016133CO1269,1,1,1,0,0,1
2016133CO1624,4,1,1,0,0,1
2016133CO1702,4,1,2,0,0,2
2016133CP0324,1,1,1,0,0,1
2016133CP0558,1,1,1,0,0,1
2016133CP0716,4,1,2,0,0,1
2016133CP0896,4,2,2,0,0,1
2016133CQ0059,4,5,2,0,0,1
2016133CQ0439,1,1,1,0,0,2
2016133CQ0723,1,1,1,0,0,2
2016133CQ0838,1,1,1,0,0,1
2016133CQ0841,1,4,1,0,0,2
2016133CQ0944,4,1,1,0,0,1
2016133CQ1029,4,1,1,0,0,1
2016133CQ1179,4,1,1,0,0,1
2016133CQ1200,1,1,1,0,0,1
2016133CQ1471,4,1,2,0,0,2
2016133CQ1558,4,1,1,0,0,1
2016133CQ1639,4,1,1,0,0,1
2016133CQ1650,4,1,2,0,0,1
2016133CR1150,4,1,1,0,0,1
2016133CR1215,1,1,1,0,0,1
2016133CS0222,4,1,4,0,0,2
2016133CS0281,1,1,4,0,0,1
2016133CS0415,1,1,4,0,0,1
2016133CS0508,1,1,2,0,0,1
2016133CS0600,1,1,2,0,0,2
2016133CS0669,1,1,1,0,0,1
2016133CS0678,1,1,2,0,0,1
2016133CS0772,1,1,4,4,0,1
2016133CS0793,1,1,1,0,0,1
2016133CS1279,4,1,2,0,0,1
2016133CS1573,6,1,4,0,0,2
2016133CS1646,4,8,4,0,0,1
2016133CT0064,6,7,2,0,0,2
2016133CT0311,1,1,4,0,0,1
2016133CT0368,1,1,1,0,0,1
2016133CT0474,1,1,4,0,0,2
2016133CT0534,1,1,4,0,0,2
2016133CT0550,1,1,4,0,0,1
2016133CT0740,1,1,1,0,0,2
2016133CT0794,1,1,4,0,0,1
2016133CT0875,1,1,1,0,0,1
2016133CT0978,1,1,1,0,0,1
2016133CT0979,1,1,2,0,0,1
2016133CT1005,4,1,1,0,0,2
2016133CT1179,4,1,1,0,0,1
2016133CT1407,4,1,1,0,0,1
2016133CT1668,4,1,2,0,0,1
2016133CT1747,4,1,4,0,0,1
2016133CU0072,4,1,2,0,0,1
2016133CU0485,1,1,1,0,0,1
2016133CU0715,1,1,2,0,0,1
2016133CU0772,1,1,1,0,0,1
2016133CV0278,4,1,2,0,0,1
2016133CV0486,4,1,1,0,0,1
2016133CV0562,1,1,2,0,0,1
2016133CV0712,1,1,1,0,0,2
2016133CV0752,1,1,1,0,0,1
2016133CV0778,1,1,1,0,0,2
2016133CV0884,1,1,1,0,0,2
2016133CV1099,4,1,2,0,0,1
2016133CV1116,4,1,2,0,0,2
2016133CV1171,4,1,2,0,0,1
2016133CV1330,4,9,1,0,0,1
2016133CV1423,4,1,2,0,0,1
2016133CV1477,4,1,2,0,0,1
2016133CV1626,4,2,2,0,0,2
2016134130983,1,1,1,0,0,1
2016134160976,4,1,1,0,0,1
20161341F0446,4,1,1,0,0,1
2016140037390,4,1,1,0,0,1
2016140037420,4,2,2,0,0,1
2016140037421,4,1,2,0,0,1
2016140037429,4,2,2,0,0,2
2016140037456,6,1,5,0,2,2
2016140037473,4,1,2,0,0,1
2016140037508,4,2,2,0,0,1
2016140037515,1,2,2,0,0,1
2016140037517,4,1,1,0,0,1
2016140037520,4,2,2,0,0,1
2016140037560,4,1,2,0,0,1
2016140037570,1,2,2,0,0,1
2016140037586,4,1,2,0,0,1
2016140037587,4,1,2,0,0,1
2016140037595,4,1,2,0,0,1
2016140037597,1,1,1,0,0,1
2016140037605,4,1,2,0,0,1
2016140037640,4,2,2,0,0,1
2016140037683,4,2,2,0,0,1
2016140037684,1,2,2,0,0,2
2016140037720,6,5,2,0,2,2
2016140037753,1,7,2,6,0,2
2016140037785,4,2,2,0,0,1
2016140037797,4,2,2,0,0,1
2016140038043,4,4,2,1,0,1
2016140038096,4,1,2,0,0,2
2016140038136,6,2,2,0,0,2
2016140038168,4,2,2,0,0,2
2016140038272,4,1,1,0,0,1
2016140038277,4,2,2,0,0,1
2016140038280,1,1,2,0,0,1
2016140038296,1,8,4,0,0,1
2016140038300,4,2,2,0,0,1
2016140038332,4,2,2,0,0,1
2016140038375,4,9,2,0,0,1
2016140038378,4,1,2,0,0,1
2016140038385,1,9,1,0,0,1
2016140038422,1,1,1,0,0,2
2016140038454,4,2,2,0,0,1
2016140038464,4,1,2,0,0,1
2016140038487,4,1,2,0,0,2
2016140038531,6,1,2,0,0,2
2016140038564,4,1,2,0,0,1
2016140038565,1,1,1,0,0,2
2016140038587,1,1,1,0,0,1
2016140038614,1,1,2,0,0,1
2016140038636,4,2,2,0,0,1
2016140038680,1,1,1,0,0,1
2016140038698,4,1,2,0,0,2
2016140038709,4,2,2,0,0,1
2016140038744,1,1,1,0,0,1
2016140038797,1,1,1,0,0,1
2016140038819,4,1,2,0,0,1
2016140038826,4,1,2,0,0,1
2016140038836,1,1,2,1,0,2
2016140038849,1,8,2,0,0,1
2016140038936,4,8,1,0,2,1
2016140038949,1,1,1,0,0,1
2016140038954,4,1,2,0,0,1
2016140038958,4,1,2,1,0,1
2016140038996,4,1,2,0,0,2
2016140039009,1,8,1,0,0,1
2016140039072,4,1,1,0,0,2
2016140039096,4,1,2,0,0,1
2016140039101,4,2,2,0,0,1
2016140039138,1,1,1,0,0,1
2016140039169,4,2,2,0,0,1
2016140039363,4,9,1,0,0,2
2016140039413,1,9,1,0,0,2
2016140039436,1,1,2,0,0,1
2016140039449,1,1,2,0,0,1
2016140039499,1,1,2,4,0,2
2016140039501,1,2,2,0,0,1
2016140039510,5,2,2,0,0,1
2016140039541,4,1,2,0,0,1
2016140039546,1,1,2,0,0,1
2016140039585,4,9,1,0,0,1
2016140039670,4,2,2,0,0,1
2016140039673,1,1,2,0,0,2
2016140039747,4,1,1,0,0,2
2016140039753,4,9,1,0,0,1
2016140039790,1,1,1,0,0,1
2016140039803,1,1,1,0,0,1
2016140039830,1,1,1,0,0,1
